,label,charge
http://dl-learner.org/carcinogenesis#d330_11,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_12,2.0,0.24
http://dl-learner.org/carcinogenesis#d330_13,2.0,0.22
http://dl-learner.org/carcinogenesis#d330_14,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_15,2.0,0.04
http://dl-learner.org/carcinogenesis#d330_16,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_17,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_18,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_19,2.0,-0.36
http://dl-learner.org/carcinogenesis#d330_2,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_20,2.0,-0.36
http://dl-learner.org/carcinogenesis#d330_21,2.0,0.24
http://dl-learner.org/carcinogenesis#d330_22,2.0,0.29
http://dl-learner.org/carcinogenesis#d330_23,2.0,0.04
http://dl-learner.org/carcinogenesis#d330_24,2.0,0.04
http://dl-learner.org/carcinogenesis#d330_25,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_26,2.0,-0.01
http://dl-learner.org/carcinogenesis#d330_27,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_28,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_29,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_3,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_30,2.0,-0.01
http://dl-learner.org/carcinogenesis#d330_31,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_32,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_33,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_34,2.0,0.79
http://dl-learner.org/carcinogenesis#d330_35,2.0,-0.61
http://dl-learner.org/carcinogenesis#d330_36,2.0,-0.51
http://dl-learner.org/carcinogenesis#d330_37,2.0,-0.51
http://dl-learner.org/carcinogenesis#d330_38,2.0,0.44
http://dl-learner.org/carcinogenesis#d330_39,2.0,-0.61
http://dl-learner.org/carcinogenesis#d330_4,2.0,0.04
http://dl-learner.org/carcinogenesis#d330_40,2.0,0.44
http://dl-learner.org/carcinogenesis#d330_41,2.0,-0.74
http://dl-learner.org/carcinogenesis#d330_42,2.0,0.37
http://dl-learner.org/carcinogenesis#d330_43,2.0,0.37
http://dl-learner.org/carcinogenesis#d330_44,2.0,0.79
http://dl-learner.org/carcinogenesis#d330_45,2.0,-0.61
http://dl-learner.org/carcinogenesis#d330_46,2.0,-0.51
http://dl-learner.org/carcinogenesis#d330_47,2.0,-0.51
http://dl-learner.org/carcinogenesis#d330_48,2.0,0.44
http://dl-learner.org/carcinogenesis#d330_49,2.0,-0.36
http://dl-learner.org/carcinogenesis#d330_5,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_50,2.0,-0.36
http://dl-learner.org/carcinogenesis#d330_51,2.0,0.24
http://dl-learner.org/carcinogenesis#d330_52,2.0,-0.01
http://dl-learner.org/carcinogenesis#d330_53,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_54,2.0,0.04
http://dl-learner.org/carcinogenesis#d330_55,2.0,0.04
http://dl-learner.org/carcinogenesis#d330_56,2.0,0.29
http://dl-learner.org/carcinogenesis#d330_57,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_58,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_59,2.0,-0.01
http://dl-learner.org/carcinogenesis#d330_6,2.0,0.22
http://dl-learner.org/carcinogenesis#d330_60,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_61,2.0,-0.09
http://dl-learner.org/carcinogenesis#d330_62,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_63,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_64,2.0,0.79
http://dl-learner.org/carcinogenesis#d330_65,2.0,-0.51
http://dl-learner.org/carcinogenesis#d330_66,2.0,-0.51
http://dl-learner.org/carcinogenesis#d330_67,2.0,-0.61
http://dl-learner.org/carcinogenesis#d330_68,2.0,-0.61
http://dl-learner.org/carcinogenesis#d330_69,2.0,-0.74
http://dl-learner.org/carcinogenesis#d330_7,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_70,2.0,0.79
http://dl-learner.org/carcinogenesis#d330_71,2.0,-0.61
http://dl-learner.org/carcinogenesis#d330_72,2.0,-0.51
http://dl-learner.org/carcinogenesis#d330_73,2.0,-0.51
http://dl-learner.org/carcinogenesis#d330_74,2.0,0.44
http://dl-learner.org/carcinogenesis#d330_75,2.0,0.44
http://dl-learner.org/carcinogenesis#d330_76,2.0,0.44
http://dl-learner.org/carcinogenesis#d330_77,2.0,0.37
http://dl-learner.org/carcinogenesis#d330_78,2.0,0.37
http://dl-learner.org/carcinogenesis#d330_79,2.0,-0.19
http://dl-learner.org/carcinogenesis#d330_8,2.0,0.17
http://dl-learner.org/carcinogenesis#d330_80,2.0,0.13
http://dl-learner.org/carcinogenesis#d330_81,2.0,0.09
http://dl-learner.org/carcinogenesis#d330_82,2.0,0.09
http://dl-learner.org/carcinogenesis#d330_83,2.0,0.09
http://dl-learner.org/carcinogenesis#d330_84,2.0,-0.19
http://dl-learner.org/carcinogenesis#d330_85,2.0,0.13
http://dl-learner.org/carcinogenesis#d330_86,2.0,0.09
http://dl-learner.org/carcinogenesis#d330_87,2.0,0.09
http://dl-learner.org/carcinogenesis#d330_88,2.0,0.09
http://dl-learner.org/carcinogenesis#d330_9,2.0,0.17
http://dl-learner.org/carcinogenesis#d331_1,2.0,-0.109
http://dl-learner.org/carcinogenesis#d331_10,2.0,0.151
http://dl-learner.org/carcinogenesis#d331_11,2.0,-0.18
http://dl-learner.org/carcinogenesis#d331_12,2.0,-0.18
http://dl-learner.org/carcinogenesis#d331_13,2.0,0.72
http://dl-learner.org/carcinogenesis#d331_14,2.0,-0.63
http://dl-learner.org/carcinogenesis#d331_15,2.0,-0.53
http://dl-learner.org/carcinogenesis#d331_16,2.0,0.121
http://dl-learner.org/carcinogenesis#d331_17,2.0,0.121
http://dl-learner.org/carcinogenesis#d331_2,2.0,-0.109
http://dl-learner.org/carcinogenesis#d331_3,2.0,0.121
http://dl-learner.org/carcinogenesis#d331_4,2.0,0.27
http://dl-learner.org/carcinogenesis#d331_5,2.0,-0.109
http://dl-learner.org/carcinogenesis#d331_6,2.0,-0.109
http://dl-learner.org/carcinogenesis#d331_7,2.0,0.151
http://dl-learner.org/carcinogenesis#d331_8,2.0,0.15
http://dl-learner.org/carcinogenesis#d331_9,2.0,0.151
http://dl-learner.org/carcinogenesis#d332_1,2.0,-0.62
http://dl-learner.org/carcinogenesis#d332_10,2.0,-0.121
http://dl-learner.org/carcinogenesis#d332_11,2.0,0.079
http://dl-learner.org/carcinogenesis#d332_12,2.0,0.43
http://dl-learner.org/carcinogenesis#d332_2,2.0,0.199
http://dl-learner.org/carcinogenesis#d332_3,2.0,-0.071
http://dl-learner.org/carcinogenesis#d332_4,2.0,0.069
http://dl-learner.org/carcinogenesis#d332_5,2.0,0.069
http://dl-learner.org/carcinogenesis#d332_6,2.0,-0.071
http://dl-learner.org/carcinogenesis#d332_7,2.0,-0.121
http://dl-learner.org/carcinogenesis#d332_8,2.0,0.079
http://dl-learner.org/carcinogenesis#d332_9,2.0,0.079
http://dl-learner.org/carcinogenesis#d333_1,2.0,0.197
http://dl-learner.org/carcinogenesis#d333_10,2.0,-0.003
http://dl-learner.org/carcinogenesis#d333_11,2.0,-0.133
http://dl-learner.org/carcinogenesis#d333_12,2.0,-0.133
http://dl-learner.org/carcinogenesis#d333_13,2.0,0.197
http://dl-learner.org/carcinogenesis#d333_14,2.0,-0.183
http://dl-learner.org/carcinogenesis#d333_15,2.0,-0.133
http://dl-learner.org/carcinogenesis#d333_16,2.0,0.127
http://dl-learner.org/carcinogenesis#d333_17,2.0,0.127
http://dl-learner.org/carcinogenesis#d333_18,2.0,0.127
http://dl-learner.org/carcinogenesis#d333_19,2.0,-0.003
http://dl-learner.org/carcinogenesis#d333_2,2.0,-0.133
http://dl-learner.org/carcinogenesis#d333_20,2.0,0.047
http://dl-learner.org/carcinogenesis#d333_21,2.0,0.047
http://dl-learner.org/carcinogenesis#d333_22,2.0,0.047
http://dl-learner.org/carcinogenesis#d333_23,2.0,-0.784
http://dl-learner.org/carcinogenesis#d333_24,2.0,-0.003
http://dl-learner.org/carcinogenesis#d333_25,2.0,0.047
http://dl-learner.org/carcinogenesis#d333_26,2.0,0.047
http://dl-learner.org/carcinogenesis#d333_27,2.0,0.047
http://dl-learner.org/carcinogenesis#d333_28,2.0,-0.784
http://dl-learner.org/carcinogenesis#d333_29,2.0,0.326
http://dl-learner.org/carcinogenesis#d333_3,2.0,-0.133
http://dl-learner.org/carcinogenesis#d333_30,2.0,0.327
http://dl-learner.org/carcinogenesis#d333_31,2.0,0.327
http://dl-learner.org/carcinogenesis#d333_32,2.0,0.326
http://dl-learner.org/carcinogenesis#d333_4,2.0,-0.003
http://dl-learner.org/carcinogenesis#d333_5,2.0,-0.133
http://dl-learner.org/carcinogenesis#d333_6,2.0,-0.183
http://dl-learner.org/carcinogenesis#d333_7,2.0,0.127
http://dl-learner.org/carcinogenesis#d333_8,2.0,0.127
http://dl-learner.org/carcinogenesis#d333_9,2.0,0.127
http://dl-learner.org/carcinogenesis#d334_1,2.0,-0.126
http://dl-learner.org/carcinogenesis#d334_10,2.0,0.805
http://dl-learner.org/carcinogenesis#d334_11,2.0,-0.645
http://dl-learner.org/carcinogenesis#d334_12,2.0,-0.396
http://dl-learner.org/carcinogenesis#d334_13,2.0,0.004
http://dl-learner.org/carcinogenesis#d334_14,2.0,0.174
http://dl-learner.org/carcinogenesis#d334_15,2.0,0.054
http://dl-learner.org/carcinogenesis#d334_16,2.0,0.054
http://dl-learner.org/carcinogenesis#d334_17,2.0,-0.645
http://dl-learner.org/carcinogenesis#d334_18,2.0,0.044
http://dl-learner.org/carcinogenesis#d334_19,2.0,0.044
http://dl-learner.org/carcinogenesis#d334_2,2.0,-0.126
http://dl-learner.org/carcinogenesis#d334_20,2.0,0.004
http://dl-learner.org/carcinogenesis#d334_21,2.0,0.174
http://dl-learner.org/carcinogenesis#d334_22,2.0,0.054
http://dl-learner.org/carcinogenesis#d334_23,2.0,0.054
http://dl-learner.org/carcinogenesis#d334_24,2.0,-0.645
http://dl-learner.org/carcinogenesis#d334_25,2.0,0.044
http://dl-learner.org/carcinogenesis#d334_26,2.0,0.044
http://dl-learner.org/carcinogenesis#d334_27,2.0,-0.396
http://dl-learner.org/carcinogenesis#d334_28,2.0,-0.396
http://dl-learner.org/carcinogenesis#d334_29,2.0,0.404
http://dl-learner.org/carcinogenesis#d334_3,2.0,-0.126
http://dl-learner.org/carcinogenesis#d334_30,2.0,0.405
http://dl-learner.org/carcinogenesis#d334_31,2.0,0.405
http://dl-learner.org/carcinogenesis#d334_4,2.0,-0.126
http://dl-learner.org/carcinogenesis#d334_5,2.0,0.204
http://dl-learner.org/carcinogenesis#d334_6,2.0,0.254
http://dl-learner.org/carcinogenesis#d334_7,2.0,0.134
http://dl-learner.org/carcinogenesis#d334_8,2.0,0.134
http://dl-learner.org/carcinogenesis#d334_9,2.0,0.134
http://dl-learner.org/carcinogenesis#d335_1,2.0,-0.127
http://dl-learner.org/carcinogenesis#d335_10,2.0,0.133
http://dl-learner.org/carcinogenesis#d335_11,2.0,-0.776
http://dl-learner.org/carcinogenesis#d335_12,2.0,0.804
http://dl-learner.org/carcinogenesis#d335_13,2.0,-0.397
http://dl-learner.org/carcinogenesis#d335_14,2.0,-0.397
http://dl-learner.org/carcinogenesis#d335_15,2.0,0.333
http://dl-learner.org/carcinogenesis#d335_16,2.0,0.333
http://dl-learner.org/carcinogenesis#d335_2,2.0,-0.127
http://dl-learner.org/carcinogenesis#d335_3,2.0,-0.127
http://dl-learner.org/carcinogenesis#d335_4,2.0,-0.127
http://dl-learner.org/carcinogenesis#d335_5,2.0,0.203
http://dl-learner.org/carcinogenesis#d335_6,2.0,-0.127
http://dl-learner.org/carcinogenesis#d335_7,2.0,0.133
http://dl-learner.org/carcinogenesis#d335_8,2.0,0.133
http://dl-learner.org/carcinogenesis#d335_9,2.0,0.133
http://dl-learner.org/carcinogenesis#d336_1,2.0,-0.133
http://dl-learner.org/carcinogenesis#d336_10,2.0,0.127
http://dl-learner.org/carcinogenesis#d336_11,2.0,-0.234
http://dl-learner.org/carcinogenesis#d336_12,2.0,0.087
http://dl-learner.org/carcinogenesis#d336_13,2.0,0.047
http://dl-learner.org/carcinogenesis#d336_14,2.0,0.047
http://dl-learner.org/carcinogenesis#d336_15,2.0,0.047
http://dl-learner.org/carcinogenesis#d336_16,2.0,0.796
http://dl-learner.org/carcinogenesis#d336_17,2.0,-0.404
http://dl-learner.org/carcinogenesis#d336_18,2.0,-0.404
http://dl-learner.org/carcinogenesis#d336_2,2.0,-0.133
http://dl-learner.org/carcinogenesis#d336_3,2.0,-0.133
http://dl-learner.org/carcinogenesis#d336_4,2.0,-0.133
http://dl-learner.org/carcinogenesis#d336_5,2.0,0.176
http://dl-learner.org/carcinogenesis#d336_6,2.0,-0.134
http://dl-learner.org/carcinogenesis#d336_7,2.0,0.127
http://dl-learner.org/carcinogenesis#d336_8,2.0,0.127
http://dl-learner.org/carcinogenesis#d336_9,2.0,0.127
http://dl-learner.org/carcinogenesis#d337_1,2.0,0.1
http://dl-learner.org/carcinogenesis#d337_10,2.0,-0.2
http://dl-learner.org/carcinogenesis#d337_11,2.0,0.05
http://dl-learner.org/carcinogenesis#d337_2,2.0,0.15
http://dl-learner.org/carcinogenesis#d337_3,2.0,0.1
http://dl-learner.org/carcinogenesis#d337_4,2.0,-0.2
http://dl-learner.org/carcinogenesis#d337_5,2.0,0.05
http://dl-learner.org/carcinogenesis#d337_6,2.0,0.05
http://dl-learner.org/carcinogenesis#d337_7,2.0,-0.2
http://dl-learner.org/carcinogenesis#d337_8,2.0,0.05
http://dl-learner.org/carcinogenesis#d337_9,2.0,0.05
http://dl-learner.org/carcinogenesis#d33_1,2.0,-0.136
http://dl-learner.org/carcinogenesis#d33_10,2.0,0.124
http://dl-learner.org/carcinogenesis#d33_11,2.0,0.124
http://dl-learner.org/carcinogenesis#d33_12,2.0,-0.785
http://dl-learner.org/carcinogenesis#d33_13,2.0,0.325
http://dl-learner.org/carcinogenesis#d33_14,2.0,0.325
http://dl-learner.org/carcinogenesis#d33_2,2.0,-0.136
http://dl-learner.org/carcinogenesis#d33_3,2.0,-0.136
http://dl-learner.org/carcinogenesis#d33_4,2.0,-0.136
http://dl-learner.org/carcinogenesis#d33_5,2.0,0.195
http://dl-learner.org/carcinogenesis#d33_6,2.0,-0.136
http://dl-learner.org/carcinogenesis#d33_7,2.0,0.124
http://dl-learner.org/carcinogenesis#d33_8,2.0,0.124
http://dl-learner.org/carcinogenesis#d33_9,2.0,0.124
http://dl-learner.org/carcinogenesis#d34_1,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_10,2.0,0.147
http://dl-learner.org/carcinogenesis#d34_11,2.0,0.146
http://dl-learner.org/carcinogenesis#d34_12,2.0,0.216
http://dl-learner.org/carcinogenesis#d34_13,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_14,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_15,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_16,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_17,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_18,2.0,0.147
http://dl-learner.org/carcinogenesis#d34_19,2.0,0.147
http://dl-learner.org/carcinogenesis#d34_2,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_20,2.0,0.147
http://dl-learner.org/carcinogenesis#d34_21,2.0,0.147
http://dl-learner.org/carcinogenesis#d34_22,2.0,0.147
http://dl-learner.org/carcinogenesis#d34_23,2.0,-0.384
http://dl-learner.org/carcinogenesis#d34_24,2.0,-0.384
http://dl-learner.org/carcinogenesis#d34_3,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_4,2.0,0.216
http://dl-learner.org/carcinogenesis#d34_5,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_6,2.0,-0.113
http://dl-learner.org/carcinogenesis#d34_7,2.0,0.146
http://dl-learner.org/carcinogenesis#d34_8,2.0,0.146
http://dl-learner.org/carcinogenesis#d34_9,2.0,0.146
http://dl-learner.org/carcinogenesis#d35_1,2.0,-0.114
http://dl-learner.org/carcinogenesis#d35_10,2.0,-0.763
http://dl-learner.org/carcinogenesis#d35_11,2.0,0.016
http://dl-learner.org/carcinogenesis#d35_12,2.0,0.066
http://dl-learner.org/carcinogenesis#d35_13,2.0,0.066
http://dl-learner.org/carcinogenesis#d35_14,2.0,0.066
http://dl-learner.org/carcinogenesis#d35_15,2.0,-0.183
http://dl-learner.org/carcinogenesis#d35_16,2.0,0.347
http://dl-learner.org/carcinogenesis#d35_17,2.0,0.347
http://dl-learner.org/carcinogenesis#d35_2,2.0,-0.114
http://dl-learner.org/carcinogenesis#d35_3,2.0,-0.114
http://dl-learner.org/carcinogenesis#d35_4,2.0,-0.163
http://dl-learner.org/carcinogenesis#d35_5,2.0,0.217
http://dl-learner.org/carcinogenesis#d35_6,2.0,-0.114
http://dl-learner.org/carcinogenesis#d35_7,2.0,0.147
http://dl-learner.org/carcinogenesis#d35_8,2.0,0.147
http://dl-learner.org/carcinogenesis#d35_9,2.0,0.146
http://dl-learner.org/carcinogenesis#d36a_1,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36a_10,2.0,0.046
http://dl-learner.org/carcinogenesis#d36a_11,2.0,0.046
http://dl-learner.org/carcinogenesis#d36a_12,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36a_13,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36a_14,2.0,0.296
http://dl-learner.org/carcinogenesis#d36a_15,2.0,0.176
http://dl-learner.org/carcinogenesis#d36a_16,2.0,0.176
http://dl-learner.org/carcinogenesis#d36a_17,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36a_18,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36a_19,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36a_2,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36a_20,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36a_21,2.0,0.176
http://dl-learner.org/carcinogenesis#d36a_22,2.0,0.176
http://dl-learner.org/carcinogenesis#d36a_23,2.0,0.176
http://dl-learner.org/carcinogenesis#d36a_24,2.0,0.176
http://dl-learner.org/carcinogenesis#d36a_25,2.0,-0.355
http://dl-learner.org/carcinogenesis#d36a_26,2.0,-0.354
http://dl-learner.org/carcinogenesis#d36a_27,2.0,-0.605
http://dl-learner.org/carcinogenesis#d36a_28,2.0,-0.154
http://dl-learner.org/carcinogenesis#d36a_29,2.0,0.046
http://dl-learner.org/carcinogenesis#d36a_3,2.0,-0.004
http://dl-learner.org/carcinogenesis#d36a_30,2.0,0.096
http://dl-learner.org/carcinogenesis#d36a_31,2.0,0.096
http://dl-learner.org/carcinogenesis#d36a_32,2.0,0.096
http://dl-learner.org/carcinogenesis#d36a_33,2.0,0.445
http://dl-learner.org/carcinogenesis#d36a_34,2.0,0.795
http://dl-learner.org/carcinogenesis#d36a_35,2.0,-0.605
http://dl-learner.org/carcinogenesis#d36a_36,2.0,-0.505
http://dl-learner.org/carcinogenesis#d36a_37,2.0,-0.505
http://dl-learner.org/carcinogenesis#d36a_38,2.0,0.445
http://dl-learner.org/carcinogenesis#d36a_4,2.0,0.246
http://dl-learner.org/carcinogenesis#d36a_5,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36a_6,2.0,-0.134
http://dl-learner.org/carcinogenesis#d36a_7,2.0,0.176
http://dl-learner.org/carcinogenesis#d36a_8,2.0,0.176
http://dl-learner.org/carcinogenesis#d36a_9,2.0,-0.084
http://dl-learner.org/carcinogenesis#d36b_1,2.0,0.0
http://dl-learner.org/carcinogenesis#d37_1,2.0,0.244
http://dl-learner.org/carcinogenesis#d37_10,2.0,0.045
http://dl-learner.org/carcinogenesis#d37_11,2.0,-0.085
http://dl-learner.org/carcinogenesis#d37_12,2.0,0.224
http://dl-learner.org/carcinogenesis#d37_13,2.0,0.244
http://dl-learner.org/carcinogenesis#d37_14,2.0,-0.085
http://dl-learner.org/carcinogenesis#d37_15,2.0,-0.085
http://dl-learner.org/carcinogenesis#d37_16,2.0,0.175
http://dl-learner.org/carcinogenesis#d37_17,2.0,0.175
http://dl-learner.org/carcinogenesis#d37_18,2.0,0.175
http://dl-learner.org/carcinogenesis#d37_19,2.0,-0.186
http://dl-learner.org/carcinogenesis#d37_2,2.0,0.224
http://dl-learner.org/carcinogenesis#d37_20,2.0,0.135
http://dl-learner.org/carcinogenesis#d37_21,2.0,0.095
http://dl-learner.org/carcinogenesis#d37_22,2.0,0.095
http://dl-learner.org/carcinogenesis#d37_23,2.0,0.095
http://dl-learner.org/carcinogenesis#d37_24,2.0,-0.356
http://dl-learner.org/carcinogenesis#d37_25,2.0,-0.186
http://dl-learner.org/carcinogenesis#d37_26,2.0,0.135
http://dl-learner.org/carcinogenesis#d37_27,2.0,0.095
http://dl-learner.org/carcinogenesis#d37_28,2.0,0.095
http://dl-learner.org/carcinogenesis#d37_29,2.0,0.095
http://dl-learner.org/carcinogenesis#d37_3,2.0,-0.085
http://dl-learner.org/carcinogenesis#d37_30,2.0,-0.356
http://dl-learner.org/carcinogenesis#d37_31,2.0,-0.155
http://dl-learner.org/carcinogenesis#d37_32,2.0,-0.506
http://dl-learner.org/carcinogenesis#d37_33,2.0,-0.155
http://dl-learner.org/carcinogenesis#d37_34,2.0,-0.506
http://dl-learner.org/carcinogenesis#d37_4,2.0,0.045
http://dl-learner.org/carcinogenesis#d37_5,2.0,-0.085
http://dl-learner.org/carcinogenesis#d37_6,2.0,-0.085
http://dl-learner.org/carcinogenesis#d37_7,2.0,0.175
http://dl-learner.org/carcinogenesis#d37_8,2.0,0.175
http://dl-learner.org/carcinogenesis#d37_9,2.0,0.175
http://dl-learner.org/carcinogenesis#d38_1,2.0,-0.115
http://dl-learner.org/carcinogenesis#d38_10,2.0,0.015
http://dl-learner.org/carcinogenesis#d38_11,2.0,0.065
http://dl-learner.org/carcinogenesis#d38_12,2.0,0.065
http://dl-learner.org/carcinogenesis#d38_13,2.0,0.065
http://dl-learner.org/carcinogenesis#d38_14,2.0,0.816
http://dl-learner.org/carcinogenesis#d38_15,2.0,0.816
http://dl-learner.org/carcinogenesis#d38_16,2.0,-0.384
http://dl-learner.org/carcinogenesis#d38_17,2.0,-0.384
http://dl-learner.org/carcinogenesis#d38_18,2.0,-0.384
http://dl-learner.org/carcinogenesis#d38_19,2.0,-0.385
http://dl-learner.org/carcinogenesis#d38_2,2.0,-0.115
http://dl-learner.org/carcinogenesis#d38_3,2.0,-0.115
http://dl-learner.org/carcinogenesis#d38_4,2.0,-0.115
http://dl-learner.org/carcinogenesis#d38_5,2.0,-0.165
http://dl-learner.org/carcinogenesis#d38_6,2.0,-0.115
http://dl-learner.org/carcinogenesis#d38_7,2.0,0.145
http://dl-learner.org/carcinogenesis#d38_8,2.0,0.145
http://dl-learner.org/carcinogenesis#d38_9,2.0,0.145
http://dl-learner.org/carcinogenesis#d39_1,2.0,-0.126
http://dl-learner.org/carcinogenesis#d39_10,2.0,-0.775
http://dl-learner.org/carcinogenesis#d39_11,2.0,0.004
http://dl-learner.org/carcinogenesis#d39_12,2.0,0.054
http://dl-learner.org/carcinogenesis#d39_13,2.0,0.054
http://dl-learner.org/carcinogenesis#d39_14,2.0,0.054
http://dl-learner.org/carcinogenesis#d39_15,2.0,0.805
http://dl-learner.org/carcinogenesis#d39_16,2.0,-0.395
http://dl-learner.org/carcinogenesis#d39_17,2.0,-0.395
http://dl-learner.org/carcinogenesis#d39_18,2.0,0.334
http://dl-learner.org/carcinogenesis#d39_19,2.0,0.334
http://dl-learner.org/carcinogenesis#d39_2,2.0,-0.126
http://dl-learner.org/carcinogenesis#d39_3,2.0,-0.126
http://dl-learner.org/carcinogenesis#d39_4,2.0,-0.176
http://dl-learner.org/carcinogenesis#d39_5,2.0,0.204
http://dl-learner.org/carcinogenesis#d39_6,2.0,-0.126
http://dl-learner.org/carcinogenesis#d39_7,2.0,0.134
http://dl-learner.org/carcinogenesis#d39_8,2.0,0.134
http://dl-learner.org/carcinogenesis#d39_9,2.0,0.134
http://dl-learner.org/carcinogenesis#d3_1,2.0,-0.132
http://dl-learner.org/carcinogenesis#d3_10,2.0,0.128
http://dl-learner.org/carcinogenesis#d3_11,2.0,0.549
http://dl-learner.org/carcinogenesis#d3_12,2.0,-0.002
http://dl-learner.org/carcinogenesis#d3_13,2.0,-0.002
http://dl-learner.org/carcinogenesis#d3_14,2.0,0.549
http://dl-learner.org/carcinogenesis#d3_15,2.0,-0.132
http://dl-learner.org/carcinogenesis#d3_16,2.0,-0.132
http://dl-learner.org/carcinogenesis#d3_17,2.0,-0.182
http://dl-learner.org/carcinogenesis#d3_18,2.0,0.199
http://dl-learner.org/carcinogenesis#d3_19,2.0,0.128
http://dl-learner.org/carcinogenesis#d3_2,2.0,-0.132
http://dl-learner.org/carcinogenesis#d3_20,2.0,0.128
http://dl-learner.org/carcinogenesis#d3_21,2.0,-0.551
http://dl-learner.org/carcinogenesis#d3_22,2.0,-0.551
http://dl-learner.org/carcinogenesis#d3_23,2.0,-0.002
http://dl-learner.org/carcinogenesis#d3_24,2.0,0.048
http://dl-learner.org/carcinogenesis#d3_25,2.0,0.048
http://dl-learner.org/carcinogenesis#d3_26,2.0,0.048
http://dl-learner.org/carcinogenesis#d3_27,2.0,-0.781
http://dl-learner.org/carcinogenesis#d3_28,2.0,0.329
http://dl-learner.org/carcinogenesis#d3_29,2.0,0.329
http://dl-learner.org/carcinogenesis#d3_3,2.0,-0.002
http://dl-learner.org/carcinogenesis#d3_4,2.0,-0.002
http://dl-learner.org/carcinogenesis#d3_5,2.0,-0.132
http://dl-learner.org/carcinogenesis#d3_6,2.0,-0.132
http://dl-learner.org/carcinogenesis#d3_7,2.0,0.128
http://dl-learner.org/carcinogenesis#d3_8,2.0,0.128
http://dl-learner.org/carcinogenesis#d3_9,2.0,0.128
http://dl-learner.org/carcinogenesis#d40_1,2.0,0.211
http://dl-learner.org/carcinogenesis#d40_10,2.0,0.14
http://dl-learner.org/carcinogenesis#d40_11,2.0,-0.12
http://dl-learner.org/carcinogenesis#d40_12,2.0,-0.12
http://dl-learner.org/carcinogenesis#d40_13,2.0,-0.12
http://dl-learner.org/carcinogenesis#d40_14,2.0,0.211
http://dl-learner.org/carcinogenesis#d40_15,2.0,-0.12
http://dl-learner.org/carcinogenesis#d40_16,2.0,-0.12
http://dl-learner.org/carcinogenesis#d40_17,2.0,0.14
http://dl-learner.org/carcinogenesis#d40_18,2.0,0.14
http://dl-learner.org/carcinogenesis#d40_19,2.0,0.14
http://dl-learner.org/carcinogenesis#d40_2,2.0,-0.12
http://dl-learner.org/carcinogenesis#d40_20,2.0,0.14
http://dl-learner.org/carcinogenesis#d40_21,2.0,0.211
http://dl-learner.org/carcinogenesis#d40_22,2.0,-0.769
http://dl-learner.org/carcinogenesis#d40_23,2.0,-0.769
http://dl-learner.org/carcinogenesis#d40_24,2.0,-0.19
http://dl-learner.org/carcinogenesis#d40_25,2.0,-0.189
http://dl-learner.org/carcinogenesis#d40_26,2.0,0.341
http://dl-learner.org/carcinogenesis#d40_27,2.0,0.341
http://dl-learner.org/carcinogenesis#d40_28,2.0,0.341
http://dl-learner.org/carcinogenesis#d40_29,2.0,0.341
http://dl-learner.org/carcinogenesis#d40_3,2.0,-0.12
http://dl-learner.org/carcinogenesis#d40_4,2.0,-0.12
http://dl-learner.org/carcinogenesis#d40_5,2.0,-0.12
