,DSSTox_CID,DSSTox_Generic_SID,DSSTox_RID,LOG_ER_RBA,STRUCTURE_MolecularWeight
http://dl-learner.org/nctrer/45/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/45/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/46/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/47/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/48/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/49/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/5/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/50/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/51/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/52/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/53/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/54/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/55/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/56/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/57/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/58/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/59/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/6/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/60/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/61/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/62/atom1,0.0,0.0,0.0,0.0,0.0
