,label,goalkeeper_has_cleansheets,played_since_start,shot_first_goal_in_match,shot_winning_goal_in_match,team_clean_sheet,was_substituted_off,was_substituted_on
http://dl-learner.org/res/action49013196111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013221111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013222111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013245111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013246111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49013267111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013268111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013287111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49013288111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013305111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013306111,2,0,1,1,1,0,1,0
http://dl-learner.org/res/action49013321111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013322111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013335111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49013336111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013347111,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action49013348111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4901335111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013357111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013358111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action4901336111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013365111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013366111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49013371111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013372111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013375111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013376111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013379111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49013380111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action4901371111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4901372111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action493231005,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action493231015,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action493231035,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action493231045,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action493231055,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action493231075,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action493231085,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4932335,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323395,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323405,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4932345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323755,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323765,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323775,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323795,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323805,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323815,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323825,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323835,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323845,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323855,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323865,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49323875,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323885,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323895,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323905,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323915,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323935,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323945,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323955,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323965,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49323985,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4938411211,2,0,0,0,0,0,1,1
http://dl-learner.org/res/action4938414111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4938417111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4938417311,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4938417411,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4938417511,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4938417711,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4938417911,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4938418311,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action4938418511,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action4938419211,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action4938419311,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action4938419511,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action493844511,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4949327,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49493407,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49493417,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49493427,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49493447,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49493487,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49493507,2,0,1,1,0,0,1,0
http://dl-learner.org/res/action49493537,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49493577,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49493587,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49493627,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49493637,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49493647,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49493657,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49493677,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49493687,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49493697,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49493707,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49493737,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953912345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953912445,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953915345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953915445,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953918145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953918245,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action4953920745,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953920845,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action495392145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action495392245,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953923145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953923245,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953925345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953927345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953927445,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953929145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953929245,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953930945,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action4953931145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953931245,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953931345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953931445,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953931545,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953931645,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953931945,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953932045,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953932245,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953932345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4953932445,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action495395745,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action495395845,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action495399145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49724106111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724137111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49724138111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724167111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49724168111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724195111,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action49724196111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724221111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49724222111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724245111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49724246111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724267111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724268111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49724287111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49724288111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724306111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724321111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724335111,2,0,1,1,1,0,1,0
http://dl-learner.org/res/action49724348111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action4972435111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49724357111,2,0,0,0,1,0,0,1
http://dl-learner.org/res/action4972436111,2,0,1,1,0,0,1,0
http://dl-learner.org/res/action49724365111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724366111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49724371111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724372111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49724375111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49724376111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49724379111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49724380111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action4972471111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4972472111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action498061005,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action498061015,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action498061025,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action498061045,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action498061055,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action498061065,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action498061075,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action498061085,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action4980635,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806395,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806405,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action4980645,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806755,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806765,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806775,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806785,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806795,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806805,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806815,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806825,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806835,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49806845,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806855,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806865,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806885,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806895,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806905,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806915,2,0,1,1,0,0,1,0
http://dl-learner.org/res/action49806925,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49806935,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806945,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action49806955,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49806985,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action49806995,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action499011454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action499014454,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action499017254,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action499020454,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action499020854,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499021454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action499021654,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action499021854,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action499022254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action499022454,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action49904854,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499441026,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499441336,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499441346,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499441646,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499441916,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action499441926,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499442186,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action499442426,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action499442636,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499442646,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499442836,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action499442846,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action499443016,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action49944316,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499443176,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499443186,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action499443536,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499443616,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499443626,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499443696,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499443706,2,0,0,0,0,0,1,1
http://dl-learner.org/res/action499443716,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499443726,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action499443736,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50023105111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023138111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023167111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50023195111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023196111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023222111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023245111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023267111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50023268111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023287111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023306111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50023321111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023322111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023335111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023336111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023347111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023348111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5002335111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023357111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50023358111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5002336111,2,0,1,0,1,0,1,0
http://dl-learner.org/res/action50023365111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50023366111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50023371111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023372111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50023375111,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action50023380111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5002372111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action501751201,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action501751501,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50175171,2,0,1,1,0,0,1,0
http://dl-learner.org/res/action501751771,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action501751781,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50175181,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action501752031,2,0,1,1,1,0,1,0
http://dl-learner.org/res/action501752041,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action501752271,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action501752281,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action501752491,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action501752501,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action501752721,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action501752731,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action501752741,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action501752751,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action501752761,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action501752771,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action501752791,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action501752831,2,0,1,1,1,0,1,0
http://dl-learner.org/res/action501752841,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action501752851,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action501752861,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action501752881,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action501752891,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action501752901,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50175531,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50175541,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50175871,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50175881,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5023214614,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5023220014,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5023223014,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action5023223214,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5023223314,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5023224014,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5023224414,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5023224514,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5023224614,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5023224814,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action502324914,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action502325014,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action502328414,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5026415345,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5026431945,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50435143,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471105111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471106111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50471138111,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action50471168111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50471196111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50471221111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471222111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50471246111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50471267111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50471268111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50471287111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471288111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50471305111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471306111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50471322111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50471335111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471336111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50471348111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5047135111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471357111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5047136111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50471365111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471366111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50471371111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471372111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471375111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471376111,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action50471379111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action50471380111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5047171111,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action5047172111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472105111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472106111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472137111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50472138111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472167111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472168111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472195111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472196111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472222111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472245111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472246111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472268111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472287111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472288111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472306111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472321111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472322111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50472336111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472347111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472348111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5047235111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472357111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472358111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5047236111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472365111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50472366111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472371111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472372111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472375111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50472376111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action50472380111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5047271111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action5047272111,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action507511211,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action507514211,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action507517611,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action507519111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action507519611,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50754611,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action50758011,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5148417,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action51484427,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action51484497,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51484557,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action51484617,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action51484687,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action51507103,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507123,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action5150713,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507133,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action51507143,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action51507153,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507163,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507173,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507183,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507193,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507203,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507213,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507223,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507233,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507253,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507263,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507273,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507283,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507293,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507303,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507323,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5150733,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507333,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507343,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action51507353,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action51507373,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5150743,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action5150753,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5150763,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5150773,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5150783,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5150793,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action5151136380,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action518871005,2,0,1,0,0,0,0,0
