,label,ActivityScore_NCTRER,DSSTox_CID,DSSTox_Generic_SID,DSSTox_RID,ER_RBA,F1_Ring,F2_AromaticRing,F3_PhenolicRing,F4_Heteroatom,F5_Phenol3nPhenyl,F6_OtherKeyFeatures,LOGP,LOG_ER_RBA,Mean_ER_RBA_ChemClass,STRUCTURE_MolecularWeight,number_of_atom_lists,number_of_atoms,number_of_bounds,atom-atom_mapping_number,atom_coordinate_x,atom_coordinate_y,atom_coordinate_z,atom_number,charge,mass_difference
http://dl-learner.org/nctrer/69/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,11.4494,-5.785,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/69/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,12.6305,-5.1342,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/69/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,13.7634,-5.8091,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/69/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,14.9204,-5.1583,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/69/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,16.0533,-5.8332,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9814,-3.4555,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,11.2993,-4.6023,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3116,-3.4555,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9691,-2.2935,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,11.2993,-2.2935,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,11.9721,-1.1467,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,13.3023,-1.1467,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,13.9598,0.0,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,15.29,0.0,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,11.9721,-3.4555,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,13.3023,-3.4555,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,7.3086,-4.6023,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9784,-4.6023,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom21,2.0,,,,,,,,,,,,,,,,,,,0.0,5.3209,-3.4555,0.0,21.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom22,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9907,-3.4555,0.0,22.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom23,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3179,-4.6023,0.0,23.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom24,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9877,-4.6023,0.0,24.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom25,2.0,,,,,,,,,,,,,,,,,,,0.0,1.3302,-5.749,0.0,25.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom26,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-5.749,0.0,26.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom27,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3179,-2.2935,0.0,27.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom28,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9877,-2.2935,0.0,28.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9814,-5.749,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3116,-5.749,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9691,-6.9111,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3116,-8.0578,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9814,-8.0578,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,7.3086,-6.9111,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/7/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9691,-4.6023,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9113,-1.6831,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7564,-1.0116,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3008,-3.008,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1549,-3.6705,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1549,-5.0044,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-5.6669,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3008,-5.6669,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,8.1736,-3.4198,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,8.9524,-2.3455,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,8.1736,-1.2712,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,8.5854,0.0,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9113,-3.008,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9113,-0.2865,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom21,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7564,-2.4798,0.0,21.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom22,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6015,-4.3777,0.0,22.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom23,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9739,-4.3777,0.0,23.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7564,-3.6705,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7564,-5.0044,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6015,-5.6669,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4556,-5.0044,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4556,-3.6705,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6015,-3.008,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/70/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6015,-1.6831,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,6.8353,-1.6557,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,5.6931,-1.0005,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,2.2755,-2.9749,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1422,-3.6301,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1422,-4.9405,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-5.6046,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,2.2755,-5.6046,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0837,-3.3822,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,8.854,-2.3109,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0837,-1.2484,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,8.491,0.0,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,6.8353,-2.9749,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,6.8353,-0.2833,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom21,2.0,,,,,,,,,,,,,,,,,,,0.0,5.6931,-2.4437,0.0,21.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom22,2.0,,,,,,,,,,,,,,,,,,,0.0,4.551,-4.3296,0.0,22.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom23,2.0,,,,,,,,,,,,,,,,,,,0.0,6.8973,-4.3296,0.0,23.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom24,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4176,-2.1869,0.0,24.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom25,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4176,-6.5343,0.0,25.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,5.6931,-3.6301,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,5.6931,-4.9405,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,4.551,-5.6046,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4176,-4.9405,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4176,-3.6301,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,4.551,-2.9749,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/71/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,4.551,-1.6557,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,6.8353,-1.6557,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,5.6931,-1.0005,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,2.2755,-2.9749,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1422,-3.6301,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1422,-4.9405,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-5.6046,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,2.2755,-5.6046,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0837,-3.3822,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,8.854,-2.3109,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0837,-1.2484,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,8.491,0.0,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,6.8353,-2.9749,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,6.8353,-0.2833,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom21,2.0,,,,,,,,,,,,,,,,,,,0.0,5.6931,-2.4437,0.0,21.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom22,2.0,,,,,,,,,,,,,,,,,,,0.0,4.551,-4.3296,0.0,22.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom23,2.0,,,,,,,,,,,,,,,,,,,0.0,6.8973,-4.3296,0.0,23.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom24,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4176,-2.1869,0.0,24.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom25,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4176,-6.5343,0.0,25.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,5.6931,-3.6301,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,5.6931,-4.9405,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,4.551,-5.6046,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4176,-4.9405,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4176,-3.6301,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,4.551,-2.9749,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/72/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,4.551,-1.6557,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,5.3142,-2.298,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9988,-5.757,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,1.3285,-6.906,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-6.906,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9988,-3.447,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9844,-3.447,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,7.313,-3.447,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9832,-4.608,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3118,-4.608,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9701,-3.447,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,11.2986,-3.447,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9856,-2.298,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,11.9689,-4.608,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom21,2.0,,,,,,,,,,,,,,,,,,,0.0,11.2986,-5.757,0.0,21.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom22,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9701,-5.757,0.0,22.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom23,2.0,,,,,,,,,,,,,,,,,,,0.0,5.3142,-4.608,0.0,23.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3273,-1.149,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9856,0.0,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,5.3142,0.0,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9844,-1.149,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3273,-3.447,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9856,-4.608,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/73/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3273,-5.757,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6071,-1.9937,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,9.1936,-0.6714,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1363,-2.6651,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,8.047,0.0,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,9.1936,-1.9937,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,2.2932,-4.6588,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-4.6588,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,10.3299,0.0,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6071,-0.6714,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7434,-4.008,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4399,0.0,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7434,-2.6651,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,6.89,-4.6588,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4399,-2.6651,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,6.89,-1.9937,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4399,-4.008,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,6.89,-0.6714,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,2.2932,-1.9937,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,8.047,-2.6651,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/74/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1363,-4.008,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7655,-2.0153,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6124,-3.9995,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4697,-4.6747,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9186,-2.6802,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,6.929,-3.9995,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0821,-4.6747,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,9.2351,-4.0202,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,9.2351,-2.6802,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0717,-2.0153,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,10.3882,-4.6851,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7759,-0.6856,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6228,-2.6698,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9186,-0.0104,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4697,-2.0049,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4593,-0.6856,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3062,-0.0208,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1531,-0.6648,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1531,-2.0049,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3166,-2.6698,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/75/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9906,-4.5693,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6491,-1.1972,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,6.6643,-2.3146,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9953,-5.7864,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,6.6643,0.0,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9812,0.0,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,8.6397,-1.1972,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6585,-3.4519,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,2.6538,-2.3146,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9859,-5.7864,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9906,-6.9237,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,2.6538,-4.5693,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,10.635,-2.3146,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom21,2.0,,,,,,,,,,,,,,,,,,,0.0,10.635,0.0,0.0,21.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom22,2.0,,,,,,,,,,,,,,,,,,,0.0,2.6538,-6.9237,0.0,22.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom23,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6491,-8.101,0.0,23.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom24,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.3146,0.0,24.0,0.0,0.0
http://dl-learner.org/nctrer/76/atom25,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9953,-1.1972,0.0,25.0,0.0,0.0
