,label,has_action,match,player,team,scorer_away,scorer_home,team_away,team_away_formation,team_home,team_home_formation
http://dl-learner.org/res/action7810824114,2,,['http://dl-learner.org/res/match241'],['http://dl-learner.org/res/player78108'],['http://dl-learner.org/res/team14'],,,,,,
http://dl-learner.org/res/action781088414,2,,['http://dl-learner.org/res/match84'],['http://dl-learner.org/res/player78108'],['http://dl-learner.org/res/team14'],,,,,,
http://dl-learner.org/res/action7877410839,2,,['http://dl-learner.org/res/match108'],['http://dl-learner.org/res/player78774'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action7877414039,2,,['http://dl-learner.org/res/match140'],['http://dl-learner.org/res/player78774'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action7877427039,2,,['http://dl-learner.org/res/match270'],['http://dl-learner.org/res/player78774'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action7877429039,2,,['http://dl-learner.org/res/match290'],['http://dl-learner.org/res/player78774'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action7877435039,2,,['http://dl-learner.org/res/match350'],['http://dl-learner.org/res/player78774'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action7877436039,2,,['http://dl-learner.org/res/match360'],['http://dl-learner.org/res/player78774'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action787743839,2,,['http://dl-learner.org/res/match38'],['http://dl-learner.org/res/player78774'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action79331214,2,,['http://dl-learner.org/res/match121'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79331224,2,,['http://dl-learner.org/res/match122'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79331514,2,,['http://dl-learner.org/res/match151'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79331524,2,,['http://dl-learner.org/res/match152'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79331794,2,,['http://dl-learner.org/res/match179'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79331804,2,,['http://dl-learner.org/res/match180'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action7933194,2,,['http://dl-learner.org/res/match19'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action7933204,2,,['http://dl-learner.org/res/match20'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332054,2,,['http://dl-learner.org/res/match205'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332064,2,,['http://dl-learner.org/res/match206'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332294,2,,['http://dl-learner.org/res/match229'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332514,2,,['http://dl-learner.org/res/match251'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332524,2,,['http://dl-learner.org/res/match252'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332714,2,,['http://dl-learner.org/res/match271'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332724,2,,['http://dl-learner.org/res/match272'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332924,2,,['http://dl-learner.org/res/match292'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332934,2,,['http://dl-learner.org/res/match293'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332944,2,,['http://dl-learner.org/res/match294'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332954,2,,['http://dl-learner.org/res/match295'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332964,2,,['http://dl-learner.org/res/match296'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332974,2,,['http://dl-learner.org/res/match297'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332984,2,,['http://dl-learner.org/res/match298'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79332994,2,,['http://dl-learner.org/res/match299'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79333014,2,,['http://dl-learner.org/res/match301'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79333024,2,,['http://dl-learner.org/res/match302'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79333034,2,,['http://dl-learner.org/res/match303'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79333044,2,,['http://dl-learner.org/res/match304'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79333054,2,,['http://dl-learner.org/res/match305'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79333064,2,,['http://dl-learner.org/res/match306'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79333074,2,,['http://dl-learner.org/res/match307'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79333084,2,,['http://dl-learner.org/res/match308'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action7933554,2,,['http://dl-learner.org/res/match55'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action7933564,2,,['http://dl-learner.org/res/match56'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action7933894,2,,['http://dl-learner.org/res/match89'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action7933904,2,,['http://dl-learner.org/res/match90'],['http://dl-learner.org/res/player7933'],['http://dl-learner.org/res/team4'],,,,,,
http://dl-learner.org/res/action79581016,2,,['http://dl-learner.org/res/match101'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79581026,2,,['http://dl-learner.org/res/match102'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79581336,2,,['http://dl-learner.org/res/match133'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79581926,2,,['http://dl-learner.org/res/match192'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79582176,2,,['http://dl-learner.org/res/match217'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79582186,2,,['http://dl-learner.org/res/match218'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79582416,2,,['http://dl-learner.org/res/match241'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79582636,2,,['http://dl-learner.org/res/match263'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79582646,2,,['http://dl-learner.org/res/match264'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79582836,2,,['http://dl-learner.org/res/match283'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79582846,2,,['http://dl-learner.org/res/match284'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583016,2,,['http://dl-learner.org/res/match301'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583026,2,,['http://dl-learner.org/res/match302'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action7958316,2,,['http://dl-learner.org/res/match31'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583186,2,,['http://dl-learner.org/res/match318'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583326,2,,['http://dl-learner.org/res/match332'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583436,2,,['http://dl-learner.org/res/match343'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583446,2,,['http://dl-learner.org/res/match344'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583546,2,,['http://dl-learner.org/res/match354'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583616,2,,['http://dl-learner.org/res/match361'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583696,2,,['http://dl-learner.org/res/match369'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583706,2,,['http://dl-learner.org/res/match370'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583736,2,,['http://dl-learner.org/res/match373'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action79583746,2,,['http://dl-learner.org/res/match374'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action7958676,2,,['http://dl-learner.org/res/match67'],['http://dl-learner.org/res/player7958'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action7984330335,2,,['http://dl-learner.org/res/match303'],['http://dl-learner.org/res/player79843'],['http://dl-learner.org/res/team35'],,,,,,
http://dl-learner.org/res/action798433335,2,,['http://dl-learner.org/res/match33'],['http://dl-learner.org/res/player79843'],['http://dl-learner.org/res/team35'],,,,,,
http://dl-learner.org/res/action7984337035,2,,['http://dl-learner.org/res/match370'],['http://dl-learner.org/res/player79843'],['http://dl-learner.org/res/team35'],,,,,,
http://dl-learner.org/res/action8006121356,2,,['http://dl-learner.org/res/match213'],['http://dl-learner.org/res/player80061'],['http://dl-learner.org/res/team56'],,,,,,
http://dl-learner.org/res/action8006135956,2,,['http://dl-learner.org/res/match359'],['http://dl-learner.org/res/player80061'],['http://dl-learner.org/res/team56'],,,,,,
http://dl-learner.org/res/action8018118111,2,,['http://dl-learner.org/res/match181'],['http://dl-learner.org/res/player80181'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action80181911,2,,['http://dl-learner.org/res/match9'],['http://dl-learner.org/res/player80181'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action8023510930,2,,['http://dl-learner.org/res/match109'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023511330,2,,['http://dl-learner.org/res/match113'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023511930,2,,['http://dl-learner.org/res/match119'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023512130,2,,['http://dl-learner.org/res/match121'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023512330,2,,['http://dl-learner.org/res/match123'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023512830,2,,['http://dl-learner.org/res/match128'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023512930,2,,['http://dl-learner.org/res/match129'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023513030,2,,['http://dl-learner.org/res/match130'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023513330,2,,['http://dl-learner.org/res/match133'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023513430,2,,['http://dl-learner.org/res/match134'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023513630,2,,['http://dl-learner.org/res/match136'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8023513730,2,,['http://dl-learner.org/res/match137'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action802354130,2,,['http://dl-learner.org/res/match41'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action80235530,2,,['http://dl-learner.org/res/match5'],['http://dl-learner.org/res/player80235'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action80254133,2,,['http://dl-learner.org/res/match13'],['http://dl-learner.org/res/player80254'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action80254173,2,,['http://dl-learner.org/res/match17'],['http://dl-learner.org/res/player80254'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action80254273,2,,['http://dl-learner.org/res/match27'],['http://dl-learner.org/res/player80254'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action80254313,2,,['http://dl-learner.org/res/match31'],['http://dl-learner.org/res/player80254'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action80254323,2,,['http://dl-learner.org/res/match32'],['http://dl-learner.org/res/player80254'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action80254333,2,,['http://dl-learner.org/res/match33'],['http://dl-learner.org/res/player80254'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action80254343,2,,['http://dl-learner.org/res/match34'],['http://dl-learner.org/res/player80254'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action80254383,2,,['http://dl-learner.org/res/match38'],['http://dl-learner.org/res/player80254'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action8025473,2,,['http://dl-learner.org/res/match7'],['http://dl-learner.org/res/player80254'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action8044212652,2,,['http://dl-learner.org/res/match126'],['http://dl-learner.org/res/player80442'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action8044221052,2,,['http://dl-learner.org/res/match210'],['http://dl-learner.org/res/player80442'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action8044223452,2,,['http://dl-learner.org/res/match234'],['http://dl-learner.org/res/player80442'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action804422452,2,,['http://dl-learner.org/res/match24'],['http://dl-learner.org/res/player80442'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action8044227652,2,,['http://dl-learner.org/res/match276'],['http://dl-learner.org/res/player80442'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action8044232852,2,,['http://dl-learner.org/res/match328'],['http://dl-learner.org/res/player80442'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action8044233052,2,,['http://dl-learner.org/res/match330'],['http://dl-learner.org/res/player80442'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action8044233252,2,,['http://dl-learner.org/res/match332'],['http://dl-learner.org/res/player80442'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action8044233452,2,,['http://dl-learner.org/res/match334'],['http://dl-learner.org/res/player80442'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action8097927,2,,['http://dl-learner.org/res/match2'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979407,2,,['http://dl-learner.org/res/match40'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979427,2,,['http://dl-learner.org/res/match42'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979447,2,,['http://dl-learner.org/res/match44'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979487,2,,['http://dl-learner.org/res/match48'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979497,2,,['http://dl-learner.org/res/match49'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979507,2,,['http://dl-learner.org/res/match50'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979547,2,,['http://dl-learner.org/res/match54'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979597,2,,['http://dl-learner.org/res/match59'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979627,2,,['http://dl-learner.org/res/match62'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979647,2,,['http://dl-learner.org/res/match64'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979687,2,,['http://dl-learner.org/res/match68'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979717,2,,['http://dl-learner.org/res/match71'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action80979747,2,,['http://dl-learner.org/res/match74'],['http://dl-learner.org/res/player80979'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action810251154,2,,['http://dl-learner.org/res/match11'],['http://dl-learner.org/res/player81025'],['http://dl-learner.org/res/team54'],,,,,,
http://dl-learner.org/res/action8102514354,2,,['http://dl-learner.org/res/match143'],['http://dl-learner.org/res/player81025'],['http://dl-learner.org/res/team54'],,,,,,
http://dl-learner.org/res/action8102520154,2,,['http://dl-learner.org/res/match201'],['http://dl-learner.org/res/player81025'],['http://dl-learner.org/res/team54'],,,,,,
http://dl-learner.org/res/action8102520554,2,,['http://dl-learner.org/res/match205'],['http://dl-learner.org/res/player81025'],['http://dl-learner.org/res/team54'],,,,,,
http://dl-learner.org/res/action8102521854,2,,['http://dl-learner.org/res/match218'],['http://dl-learner.org/res/player81025'],['http://dl-learner.org/res/team54'],,,,,,
http://dl-learner.org/res/action8102521954,2,,['http://dl-learner.org/res/match219'],['http://dl-learner.org/res/player81025'],['http://dl-learner.org/res/team54'],,,,,,
http://dl-learner.org/res/action8102522354,2,,['http://dl-learner.org/res/match223'],['http://dl-learner.org/res/player81025'],['http://dl-learner.org/res/team54'],,,,,,
http://dl-learner.org/res/action81880143,2,,['http://dl-learner.org/res/match14'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880163,2,,['http://dl-learner.org/res/match16'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880173,2,,['http://dl-learner.org/res/match17'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880183,2,,['http://dl-learner.org/res/match18'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880203,2,,['http://dl-learner.org/res/match20'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880223,2,,['http://dl-learner.org/res/match22'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action8188023,2,,['http://dl-learner.org/res/match2'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880243,2,,['http://dl-learner.org/res/match24'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880283,2,,['http://dl-learner.org/res/match28'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880303,2,,['http://dl-learner.org/res/match30'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880323,2,,['http://dl-learner.org/res/match32'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880363,2,,['http://dl-learner.org/res/match36'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action81880383,2,,['http://dl-learner.org/res/match38'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action8188043,2,,['http://dl-learner.org/res/match4'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action8188063,2,,['http://dl-learner.org/res/match6'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action8188083,2,,['http://dl-learner.org/res/match8'],['http://dl-learner.org/res/player81880'],['http://dl-learner.org/res/team3'],,,,,,
http://dl-learner.org/res/action8226311330,2,,['http://dl-learner.org/res/match113'],['http://dl-learner.org/res/player82263'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8226311430,2,,['http://dl-learner.org/res/match114'],['http://dl-learner.org/res/player82263'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8226314030,2,,['http://dl-learner.org/res/match140'],['http://dl-learner.org/res/player82263'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action822634230,2,,['http://dl-learner.org/res/match42'],['http://dl-learner.org/res/player82263'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action822637530,2,,['http://dl-learner.org/res/match75'],['http://dl-learner.org/res/player82263'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251411030,2,,['http://dl-learner.org/res/match110'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251411430,2,,['http://dl-learner.org/res/match114'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251411830,2,,['http://dl-learner.org/res/match118'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251412230,2,,['http://dl-learner.org/res/match122'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251412630,2,,['http://dl-learner.org/res/match126'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251412830,2,,['http://dl-learner.org/res/match128'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251413030,2,,['http://dl-learner.org/res/match130'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251413230,2,,['http://dl-learner.org/res/match132'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251413430,2,,['http://dl-learner.org/res/match134'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251413630,2,,['http://dl-learner.org/res/match136'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action8251414030,2,,['http://dl-learner.org/res/match140'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action825144230,2,,['http://dl-learner.org/res/match42'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action825147630,2,,['http://dl-learner.org/res/match76'],['http://dl-learner.org/res/player82514'],['http://dl-learner.org/res/team30'],,,,,,
http://dl-learner.org/res/action834281005,2,,['http://dl-learner.org/res/match100'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action834281035,2,,['http://dl-learner.org/res/match103'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action834281045,2,,['http://dl-learner.org/res/match104'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action834281055,2,,['http://dl-learner.org/res/match105'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action834281075,2,,['http://dl-learner.org/res/match107'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action834281085,2,,['http://dl-learner.org/res/match108'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428395,2,,['http://dl-learner.org/res/match39'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428405,2,,['http://dl-learner.org/res/match40'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8342845,2,,['http://dl-learner.org/res/match4'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428755,2,,['http://dl-learner.org/res/match75'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428765,2,,['http://dl-learner.org/res/match76'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428775,2,,['http://dl-learner.org/res/match77'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428825,2,,['http://dl-learner.org/res/match82'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428835,2,,['http://dl-learner.org/res/match83'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428845,2,,['http://dl-learner.org/res/match84'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
