,label,atom,has_bond,atom_symbol,has_binding_with,first_bound_atom,second_bound_atom
http://dl-learner.org/nctrer/108,0,"['http://dl-learner.org/nctrer/108/atom1', 'http://dl-learner.org/nctrer/108/atom10', 'http://dl-learner.org/nctrer/108/atom11', 'http://dl-learner.org/nctrer/108/atom12', 'http://dl-learner.org/nctrer/108/atom2', 'http://dl-learner.org/nctrer/108/atom3', 'http://dl-learner.org/nctrer/108/atom4', 'http://dl-learner.org/nctrer/108/atom5', 'http://dl-learner.org/nctrer/108/atom6', 'http://dl-learner.org/nctrer/108/atom7', 'http://dl-learner.org/nctrer/108/atom8', 'http://dl-learner.org/nctrer/108/atom9']","['http://dl-learner.org/nctrer/bond2401', 'http://dl-learner.org/nctrer/bond2402', 'http://dl-learner.org/nctrer/bond2403', 'http://dl-learner.org/nctrer/bond2404', 'http://dl-learner.org/nctrer/bond2405', 'http://dl-learner.org/nctrer/bond2406', 'http://dl-learner.org/nctrer/bond2407', 'http://dl-learner.org/nctrer/bond2408', 'http://dl-learner.org/nctrer/bond2409', 'http://dl-learner.org/nctrer/bond2410', 'http://dl-learner.org/nctrer/bond2411', 'http://dl-learner.org/nctrer/bond2412', 'http://dl-learner.org/nctrer/bond2413']",,,,
http://dl-learner.org/nctrer/109,0,"['http://dl-learner.org/nctrer/109/atom1', 'http://dl-learner.org/nctrer/109/atom10', 'http://dl-learner.org/nctrer/109/atom2', 'http://dl-learner.org/nctrer/109/atom3', 'http://dl-learner.org/nctrer/109/atom4', 'http://dl-learner.org/nctrer/109/atom5', 'http://dl-learner.org/nctrer/109/atom6', 'http://dl-learner.org/nctrer/109/atom7', 'http://dl-learner.org/nctrer/109/atom8', 'http://dl-learner.org/nctrer/109/atom9']","['http://dl-learner.org/nctrer/bond2414', 'http://dl-learner.org/nctrer/bond2415', 'http://dl-learner.org/nctrer/bond2416', 'http://dl-learner.org/nctrer/bond2417', 'http://dl-learner.org/nctrer/bond2418', 'http://dl-learner.org/nctrer/bond2419', 'http://dl-learner.org/nctrer/bond2420', 'http://dl-learner.org/nctrer/bond2421', 'http://dl-learner.org/nctrer/bond2422']",,,,
http://dl-learner.org/nctrer/11,0,"['http://dl-learner.org/nctrer/11/atom1', 'http://dl-learner.org/nctrer/11/atom10', 'http://dl-learner.org/nctrer/11/atom11', 'http://dl-learner.org/nctrer/11/atom12', 'http://dl-learner.org/nctrer/11/atom13', 'http://dl-learner.org/nctrer/11/atom14', 'http://dl-learner.org/nctrer/11/atom15', 'http://dl-learner.org/nctrer/11/atom16', 'http://dl-learner.org/nctrer/11/atom17', 'http://dl-learner.org/nctrer/11/atom2', 'http://dl-learner.org/nctrer/11/atom3', 'http://dl-learner.org/nctrer/11/atom4', 'http://dl-learner.org/nctrer/11/atom5', 'http://dl-learner.org/nctrer/11/atom6', 'http://dl-learner.org/nctrer/11/atom7', 'http://dl-learner.org/nctrer/11/atom8', 'http://dl-learner.org/nctrer/11/atom9']","['http://dl-learner.org/nctrer/bond219', 'http://dl-learner.org/nctrer/bond220', 'http://dl-learner.org/nctrer/bond221', 'http://dl-learner.org/nctrer/bond222', 'http://dl-learner.org/nctrer/bond223', 'http://dl-learner.org/nctrer/bond224', 'http://dl-learner.org/nctrer/bond225', 'http://dl-learner.org/nctrer/bond226', 'http://dl-learner.org/nctrer/bond227', 'http://dl-learner.org/nctrer/bond228', 'http://dl-learner.org/nctrer/bond229', 'http://dl-learner.org/nctrer/bond230', 'http://dl-learner.org/nctrer/bond231', 'http://dl-learner.org/nctrer/bond232', 'http://dl-learner.org/nctrer/bond233', 'http://dl-learner.org/nctrer/bond234', 'http://dl-learner.org/nctrer/bond235', 'http://dl-learner.org/nctrer/bond236', 'http://dl-learner.org/nctrer/bond237']",,,,
http://dl-learner.org/nctrer/110,0,"['http://dl-learner.org/nctrer/110/atom1', 'http://dl-learner.org/nctrer/110/atom10', 'http://dl-learner.org/nctrer/110/atom11', 'http://dl-learner.org/nctrer/110/atom12', 'http://dl-learner.org/nctrer/110/atom13', 'http://dl-learner.org/nctrer/110/atom14', 'http://dl-learner.org/nctrer/110/atom2', 'http://dl-learner.org/nctrer/110/atom3', 'http://dl-learner.org/nctrer/110/atom4', 'http://dl-learner.org/nctrer/110/atom5', 'http://dl-learner.org/nctrer/110/atom6', 'http://dl-learner.org/nctrer/110/atom7', 'http://dl-learner.org/nctrer/110/atom8', 'http://dl-learner.org/nctrer/110/atom9']","['http://dl-learner.org/nctrer/bond2423', 'http://dl-learner.org/nctrer/bond2424', 'http://dl-learner.org/nctrer/bond2425', 'http://dl-learner.org/nctrer/bond2426', 'http://dl-learner.org/nctrer/bond2427', 'http://dl-learner.org/nctrer/bond2428', 'http://dl-learner.org/nctrer/bond2429', 'http://dl-learner.org/nctrer/bond2430', 'http://dl-learner.org/nctrer/bond2431', 'http://dl-learner.org/nctrer/bond2432', 'http://dl-learner.org/nctrer/bond2433', 'http://dl-learner.org/nctrer/bond2434', 'http://dl-learner.org/nctrer/bond2435', 'http://dl-learner.org/nctrer/bond2436']",,,,
http://dl-learner.org/nctrer/111,0,"['http://dl-learner.org/nctrer/111/atom1', 'http://dl-learner.org/nctrer/111/atom10', 'http://dl-learner.org/nctrer/111/atom11', 'http://dl-learner.org/nctrer/111/atom2', 'http://dl-learner.org/nctrer/111/atom3', 'http://dl-learner.org/nctrer/111/atom4', 'http://dl-learner.org/nctrer/111/atom5', 'http://dl-learner.org/nctrer/111/atom6', 'http://dl-learner.org/nctrer/111/atom7', 'http://dl-learner.org/nctrer/111/atom8', 'http://dl-learner.org/nctrer/111/atom9']","['http://dl-learner.org/nctrer/bond2437', 'http://dl-learner.org/nctrer/bond2438', 'http://dl-learner.org/nctrer/bond2439', 'http://dl-learner.org/nctrer/bond2440', 'http://dl-learner.org/nctrer/bond2441', 'http://dl-learner.org/nctrer/bond2442', 'http://dl-learner.org/nctrer/bond2443', 'http://dl-learner.org/nctrer/bond2444', 'http://dl-learner.org/nctrer/bond2445', 'http://dl-learner.org/nctrer/bond2446', 'http://dl-learner.org/nctrer/bond2447']",,,,
http://dl-learner.org/nctrer/112,0,"['http://dl-learner.org/nctrer/112/atom1', 'http://dl-learner.org/nctrer/112/atom10', 'http://dl-learner.org/nctrer/112/atom11', 'http://dl-learner.org/nctrer/112/atom12', 'http://dl-learner.org/nctrer/112/atom13', 'http://dl-learner.org/nctrer/112/atom14', 'http://dl-learner.org/nctrer/112/atom15', 'http://dl-learner.org/nctrer/112/atom16', 'http://dl-learner.org/nctrer/112/atom17', 'http://dl-learner.org/nctrer/112/atom18', 'http://dl-learner.org/nctrer/112/atom19', 'http://dl-learner.org/nctrer/112/atom2', 'http://dl-learner.org/nctrer/112/atom20', 'http://dl-learner.org/nctrer/112/atom21', 'http://dl-learner.org/nctrer/112/atom22', 'http://dl-learner.org/nctrer/112/atom23', 'http://dl-learner.org/nctrer/112/atom24', 'http://dl-learner.org/nctrer/112/atom25', 'http://dl-learner.org/nctrer/112/atom26', 'http://dl-learner.org/nctrer/112/atom27', 'http://dl-learner.org/nctrer/112/atom28', 'http://dl-learner.org/nctrer/112/atom29', 'http://dl-learner.org/nctrer/112/atom3', 'http://dl-learner.org/nctrer/112/atom4', 'http://dl-learner.org/nctrer/112/atom5', 'http://dl-learner.org/nctrer/112/atom6', 'http://dl-learner.org/nctrer/112/atom7', 'http://dl-learner.org/nctrer/112/atom8', 'http://dl-learner.org/nctrer/112/atom9']","['http://dl-learner.org/nctrer/bond2448', 'http://dl-learner.org/nctrer/bond2449', 'http://dl-learner.org/nctrer/bond2450', 'http://dl-learner.org/nctrer/bond2451', 'http://dl-learner.org/nctrer/bond2452', 'http://dl-learner.org/nctrer/bond2453', 'http://dl-learner.org/nctrer/bond2454', 'http://dl-learner.org/nctrer/bond2455', 'http://dl-learner.org/nctrer/bond2456', 'http://dl-learner.org/nctrer/bond2457', 'http://dl-learner.org/nctrer/bond2458', 'http://dl-learner.org/nctrer/bond2459', 'http://dl-learner.org/nctrer/bond2460', 'http://dl-learner.org/nctrer/bond2461', 'http://dl-learner.org/nctrer/bond2462', 'http://dl-learner.org/nctrer/bond2463', 'http://dl-learner.org/nctrer/bond2464', 'http://dl-learner.org/nctrer/bond2465', 'http://dl-learner.org/nctrer/bond2466', 'http://dl-learner.org/nctrer/bond2467', 'http://dl-learner.org/nctrer/bond2468', 'http://dl-learner.org/nctrer/bond2469', 'http://dl-learner.org/nctrer/bond2470', 'http://dl-learner.org/nctrer/bond2471', 'http://dl-learner.org/nctrer/bond2472', 'http://dl-learner.org/nctrer/bond2473', 'http://dl-learner.org/nctrer/bond2474', 'http://dl-learner.org/nctrer/bond2475', 'http://dl-learner.org/nctrer/bond2476', 'http://dl-learner.org/nctrer/bond2477', 'http://dl-learner.org/nctrer/bond2478', 'http://dl-learner.org/nctrer/bond2479']",,,,
http://dl-learner.org/nctrer/113,0,"['http://dl-learner.org/nctrer/113/atom1', 'http://dl-learner.org/nctrer/113/atom10', 'http://dl-learner.org/nctrer/113/atom11', 'http://dl-learner.org/nctrer/113/atom2', 'http://dl-learner.org/nctrer/113/atom3', 'http://dl-learner.org/nctrer/113/atom4', 'http://dl-learner.org/nctrer/113/atom5', 'http://dl-learner.org/nctrer/113/atom6', 'http://dl-learner.org/nctrer/113/atom7', 'http://dl-learner.org/nctrer/113/atom8', 'http://dl-learner.org/nctrer/113/atom9']","['http://dl-learner.org/nctrer/bond2480', 'http://dl-learner.org/nctrer/bond2481', 'http://dl-learner.org/nctrer/bond2482', 'http://dl-learner.org/nctrer/bond2483', 'http://dl-learner.org/nctrer/bond2484', 'http://dl-learner.org/nctrer/bond2485', 'http://dl-learner.org/nctrer/bond2486', 'http://dl-learner.org/nctrer/bond2487', 'http://dl-learner.org/nctrer/bond2488', 'http://dl-learner.org/nctrer/bond2489', 'http://dl-learner.org/nctrer/bond2490']",,,,
http://dl-learner.org/nctrer/114,0,"['http://dl-learner.org/nctrer/114/atom1', 'http://dl-learner.org/nctrer/114/atom10', 'http://dl-learner.org/nctrer/114/atom11', 'http://dl-learner.org/nctrer/114/atom12', 'http://dl-learner.org/nctrer/114/atom13', 'http://dl-learner.org/nctrer/114/atom14', 'http://dl-learner.org/nctrer/114/atom15', 'http://dl-learner.org/nctrer/114/atom16', 'http://dl-learner.org/nctrer/114/atom17', 'http://dl-learner.org/nctrer/114/atom2', 'http://dl-learner.org/nctrer/114/atom3', 'http://dl-learner.org/nctrer/114/atom4', 'http://dl-learner.org/nctrer/114/atom5', 'http://dl-learner.org/nctrer/114/atom6', 'http://dl-learner.org/nctrer/114/atom7', 'http://dl-learner.org/nctrer/114/atom8', 'http://dl-learner.org/nctrer/114/atom9']","['http://dl-learner.org/nctrer/bond2491', 'http://dl-learner.org/nctrer/bond2492', 'http://dl-learner.org/nctrer/bond2493', 'http://dl-learner.org/nctrer/bond2494', 'http://dl-learner.org/nctrer/bond2495', 'http://dl-learner.org/nctrer/bond2496', 'http://dl-learner.org/nctrer/bond2497', 'http://dl-learner.org/nctrer/bond2498', 'http://dl-learner.org/nctrer/bond2499', 'http://dl-learner.org/nctrer/bond2500', 'http://dl-learner.org/nctrer/bond2501', 'http://dl-learner.org/nctrer/bond2502', 'http://dl-learner.org/nctrer/bond2503', 'http://dl-learner.org/nctrer/bond2504', 'http://dl-learner.org/nctrer/bond2505', 'http://dl-learner.org/nctrer/bond2506', 'http://dl-learner.org/nctrer/bond2507', 'http://dl-learner.org/nctrer/bond2508']",,,,
http://dl-learner.org/nctrer/115,0,"['http://dl-learner.org/nctrer/115/atom1', 'http://dl-learner.org/nctrer/115/atom10', 'http://dl-learner.org/nctrer/115/atom11', 'http://dl-learner.org/nctrer/115/atom12', 'http://dl-learner.org/nctrer/115/atom13', 'http://dl-learner.org/nctrer/115/atom14', 'http://dl-learner.org/nctrer/115/atom15', 'http://dl-learner.org/nctrer/115/atom2', 'http://dl-learner.org/nctrer/115/atom3', 'http://dl-learner.org/nctrer/115/atom4', 'http://dl-learner.org/nctrer/115/atom5', 'http://dl-learner.org/nctrer/115/atom6', 'http://dl-learner.org/nctrer/115/atom7', 'http://dl-learner.org/nctrer/115/atom8', 'http://dl-learner.org/nctrer/115/atom9']","['http://dl-learner.org/nctrer/bond2509', 'http://dl-learner.org/nctrer/bond2510', 'http://dl-learner.org/nctrer/bond2511', 'http://dl-learner.org/nctrer/bond2512', 'http://dl-learner.org/nctrer/bond2513', 'http://dl-learner.org/nctrer/bond2514', 'http://dl-learner.org/nctrer/bond2515', 'http://dl-learner.org/nctrer/bond2516', 'http://dl-learner.org/nctrer/bond2517', 'http://dl-learner.org/nctrer/bond2518', 'http://dl-learner.org/nctrer/bond2519', 'http://dl-learner.org/nctrer/bond2520', 'http://dl-learner.org/nctrer/bond2521', 'http://dl-learner.org/nctrer/bond2522', 'http://dl-learner.org/nctrer/bond2523', 'http://dl-learner.org/nctrer/bond2524']",,,,
http://dl-learner.org/nctrer/116,0,"['http://dl-learner.org/nctrer/116/atom1', 'http://dl-learner.org/nctrer/116/atom2', 'http://dl-learner.org/nctrer/116/atom3', 'http://dl-learner.org/nctrer/116/atom4', 'http://dl-learner.org/nctrer/116/atom5', 'http://dl-learner.org/nctrer/116/atom6', 'http://dl-learner.org/nctrer/116/atom7', 'http://dl-learner.org/nctrer/116/atom8']","['http://dl-learner.org/nctrer/bond2525', 'http://dl-learner.org/nctrer/bond2526', 'http://dl-learner.org/nctrer/bond2527', 'http://dl-learner.org/nctrer/bond2528', 'http://dl-learner.org/nctrer/bond2529', 'http://dl-learner.org/nctrer/bond2530', 'http://dl-learner.org/nctrer/bond2531', 'http://dl-learner.org/nctrer/bond2532']",,,,
http://dl-learner.org/nctrer/117,0,"['http://dl-learner.org/nctrer/117/atom1', 'http://dl-learner.org/nctrer/117/atom10', 'http://dl-learner.org/nctrer/117/atom11', 'http://dl-learner.org/nctrer/117/atom12', 'http://dl-learner.org/nctrer/117/atom13', 'http://dl-learner.org/nctrer/117/atom14', 'http://dl-learner.org/nctrer/117/atom15', 'http://dl-learner.org/nctrer/117/atom16', 'http://dl-learner.org/nctrer/117/atom17', 'http://dl-learner.org/nctrer/117/atom18', 'http://dl-learner.org/nctrer/117/atom19', 'http://dl-learner.org/nctrer/117/atom2', 'http://dl-learner.org/nctrer/117/atom3', 'http://dl-learner.org/nctrer/117/atom4', 'http://dl-learner.org/nctrer/117/atom5', 'http://dl-learner.org/nctrer/117/atom6', 'http://dl-learner.org/nctrer/117/atom7', 'http://dl-learner.org/nctrer/117/atom8', 'http://dl-learner.org/nctrer/117/atom9']","['http://dl-learner.org/nctrer/bond2533', 'http://dl-learner.org/nctrer/bond2534', 'http://dl-learner.org/nctrer/bond2535', 'http://dl-learner.org/nctrer/bond2536', 'http://dl-learner.org/nctrer/bond2537', 'http://dl-learner.org/nctrer/bond2538', 'http://dl-learner.org/nctrer/bond2539', 'http://dl-learner.org/nctrer/bond2540', 'http://dl-learner.org/nctrer/bond2541', 'http://dl-learner.org/nctrer/bond2542', 'http://dl-learner.org/nctrer/bond2543', 'http://dl-learner.org/nctrer/bond2544', 'http://dl-learner.org/nctrer/bond2545', 'http://dl-learner.org/nctrer/bond2546', 'http://dl-learner.org/nctrer/bond2547', 'http://dl-learner.org/nctrer/bond2548', 'http://dl-learner.org/nctrer/bond2549', 'http://dl-learner.org/nctrer/bond2550', 'http://dl-learner.org/nctrer/bond2551', 'http://dl-learner.org/nctrer/bond2552', 'http://dl-learner.org/nctrer/bond2553', 'http://dl-learner.org/nctrer/bond2554', 'http://dl-learner.org/nctrer/bond2555']",,,,
http://dl-learner.org/nctrer/118,1,"['http://dl-learner.org/nctrer/118/atom1', 'http://dl-learner.org/nctrer/118/atom10', 'http://dl-learner.org/nctrer/118/atom11', 'http://dl-learner.org/nctrer/118/atom12', 'http://dl-learner.org/nctrer/118/atom13', 'http://dl-learner.org/nctrer/118/atom14', 'http://dl-learner.org/nctrer/118/atom15', 'http://dl-learner.org/nctrer/118/atom16', 'http://dl-learner.org/nctrer/118/atom2', 'http://dl-learner.org/nctrer/118/atom3', 'http://dl-learner.org/nctrer/118/atom4', 'http://dl-learner.org/nctrer/118/atom5', 'http://dl-learner.org/nctrer/118/atom6', 'http://dl-learner.org/nctrer/118/atom7', 'http://dl-learner.org/nctrer/118/atom8', 'http://dl-learner.org/nctrer/118/atom9']","['http://dl-learner.org/nctrer/bond2556', 'http://dl-learner.org/nctrer/bond2557', 'http://dl-learner.org/nctrer/bond2558', 'http://dl-learner.org/nctrer/bond2559', 'http://dl-learner.org/nctrer/bond2560', 'http://dl-learner.org/nctrer/bond2561', 'http://dl-learner.org/nctrer/bond2562', 'http://dl-learner.org/nctrer/bond2563', 'http://dl-learner.org/nctrer/bond2564', 'http://dl-learner.org/nctrer/bond2565', 'http://dl-learner.org/nctrer/bond2566', 'http://dl-learner.org/nctrer/bond2567', 'http://dl-learner.org/nctrer/bond2568', 'http://dl-learner.org/nctrer/bond2569', 'http://dl-learner.org/nctrer/bond2570', 'http://dl-learner.org/nctrer/bond2571', 'http://dl-learner.org/nctrer/bond2572']",,,,
http://dl-learner.org/nctrer/119,0,"['http://dl-learner.org/nctrer/119/atom1', 'http://dl-learner.org/nctrer/119/atom10', 'http://dl-learner.org/nctrer/119/atom11', 'http://dl-learner.org/nctrer/119/atom12', 'http://dl-learner.org/nctrer/119/atom13', 'http://dl-learner.org/nctrer/119/atom2', 'http://dl-learner.org/nctrer/119/atom3', 'http://dl-learner.org/nctrer/119/atom4', 'http://dl-learner.org/nctrer/119/atom5', 'http://dl-learner.org/nctrer/119/atom6', 'http://dl-learner.org/nctrer/119/atom7', 'http://dl-learner.org/nctrer/119/atom8', 'http://dl-learner.org/nctrer/119/atom9']","['http://dl-learner.org/nctrer/bond2573', 'http://dl-learner.org/nctrer/bond2574', 'http://dl-learner.org/nctrer/bond2575', 'http://dl-learner.org/nctrer/bond2576', 'http://dl-learner.org/nctrer/bond2577', 'http://dl-learner.org/nctrer/bond2578', 'http://dl-learner.org/nctrer/bond2579', 'http://dl-learner.org/nctrer/bond2580', 'http://dl-learner.org/nctrer/bond2581', 'http://dl-learner.org/nctrer/bond2582', 'http://dl-learner.org/nctrer/bond2583', 'http://dl-learner.org/nctrer/bond2584', 'http://dl-learner.org/nctrer/bond2585']",,,,
http://dl-learner.org/nctrer/12,0,"['http://dl-learner.org/nctrer/12/atom1', 'http://dl-learner.org/nctrer/12/atom10', 'http://dl-learner.org/nctrer/12/atom11', 'http://dl-learner.org/nctrer/12/atom12', 'http://dl-learner.org/nctrer/12/atom13', 'http://dl-learner.org/nctrer/12/atom14', 'http://dl-learner.org/nctrer/12/atom15', 'http://dl-learner.org/nctrer/12/atom16', 'http://dl-learner.org/nctrer/12/atom17', 'http://dl-learner.org/nctrer/12/atom18', 'http://dl-learner.org/nctrer/12/atom19', 'http://dl-learner.org/nctrer/12/atom2', 'http://dl-learner.org/nctrer/12/atom20', 'http://dl-learner.org/nctrer/12/atom21', 'http://dl-learner.org/nctrer/12/atom22', 'http://dl-learner.org/nctrer/12/atom3', 'http://dl-learner.org/nctrer/12/atom4', 'http://dl-learner.org/nctrer/12/atom5', 'http://dl-learner.org/nctrer/12/atom6', 'http://dl-learner.org/nctrer/12/atom7', 'http://dl-learner.org/nctrer/12/atom8', 'http://dl-learner.org/nctrer/12/atom9']","['http://dl-learner.org/nctrer/bond238', 'http://dl-learner.org/nctrer/bond239', 'http://dl-learner.org/nctrer/bond240', 'http://dl-learner.org/nctrer/bond241', 'http://dl-learner.org/nctrer/bond242', 'http://dl-learner.org/nctrer/bond243', 'http://dl-learner.org/nctrer/bond244', 'http://dl-learner.org/nctrer/bond245', 'http://dl-learner.org/nctrer/bond246', 'http://dl-learner.org/nctrer/bond247', 'http://dl-learner.org/nctrer/bond248', 'http://dl-learner.org/nctrer/bond249', 'http://dl-learner.org/nctrer/bond250', 'http://dl-learner.org/nctrer/bond251', 'http://dl-learner.org/nctrer/bond252', 'http://dl-learner.org/nctrer/bond253', 'http://dl-learner.org/nctrer/bond254', 'http://dl-learner.org/nctrer/bond255', 'http://dl-learner.org/nctrer/bond256', 'http://dl-learner.org/nctrer/bond257', 'http://dl-learner.org/nctrer/bond258', 'http://dl-learner.org/nctrer/bond259', 'http://dl-learner.org/nctrer/bond260', 'http://dl-learner.org/nctrer/bond261']",,,,
http://dl-learner.org/nctrer/120,0,"['http://dl-learner.org/nctrer/120/atom1', 'http://dl-learner.org/nctrer/120/atom10', 'http://dl-learner.org/nctrer/120/atom11', 'http://dl-learner.org/nctrer/120/atom12', 'http://dl-learner.org/nctrer/120/atom13', 'http://dl-learner.org/nctrer/120/atom14', 'http://dl-learner.org/nctrer/120/atom15', 'http://dl-learner.org/nctrer/120/atom2', 'http://dl-learner.org/nctrer/120/atom3', 'http://dl-learner.org/nctrer/120/atom4', 'http://dl-learner.org/nctrer/120/atom5', 'http://dl-learner.org/nctrer/120/atom6', 'http://dl-learner.org/nctrer/120/atom7', 'http://dl-learner.org/nctrer/120/atom8', 'http://dl-learner.org/nctrer/120/atom9']","['http://dl-learner.org/nctrer/bond2586', 'http://dl-learner.org/nctrer/bond2587', 'http://dl-learner.org/nctrer/bond2588', 'http://dl-learner.org/nctrer/bond2589', 'http://dl-learner.org/nctrer/bond2590', 'http://dl-learner.org/nctrer/bond2591', 'http://dl-learner.org/nctrer/bond2592', 'http://dl-learner.org/nctrer/bond2593', 'http://dl-learner.org/nctrer/bond2594', 'http://dl-learner.org/nctrer/bond2595', 'http://dl-learner.org/nctrer/bond2596', 'http://dl-learner.org/nctrer/bond2597', 'http://dl-learner.org/nctrer/bond2598', 'http://dl-learner.org/nctrer/bond2599', 'http://dl-learner.org/nctrer/bond2600', 'http://dl-learner.org/nctrer/bond2601']",,,,
http://dl-learner.org/nctrer/121,0,"['http://dl-learner.org/nctrer/121/atom1', 'http://dl-learner.org/nctrer/121/atom10', 'http://dl-learner.org/nctrer/121/atom11', 'http://dl-learner.org/nctrer/121/atom12', 'http://dl-learner.org/nctrer/121/atom13', 'http://dl-learner.org/nctrer/121/atom14', 'http://dl-learner.org/nctrer/121/atom15', 'http://dl-learner.org/nctrer/121/atom16', 'http://dl-learner.org/nctrer/121/atom17', 'http://dl-learner.org/nctrer/121/atom18', 'http://dl-learner.org/nctrer/121/atom19', 'http://dl-learner.org/nctrer/121/atom2', 'http://dl-learner.org/nctrer/121/atom20', 'http://dl-learner.org/nctrer/121/atom21', 'http://dl-learner.org/nctrer/121/atom22', 'http://dl-learner.org/nctrer/121/atom23', 'http://dl-learner.org/nctrer/121/atom24', 'http://dl-learner.org/nctrer/121/atom25', 'http://dl-learner.org/nctrer/121/atom26', 'http://dl-learner.org/nctrer/121/atom3', 'http://dl-learner.org/nctrer/121/atom4', 'http://dl-learner.org/nctrer/121/atom5', 'http://dl-learner.org/nctrer/121/atom6', 'http://dl-learner.org/nctrer/121/atom7', 'http://dl-learner.org/nctrer/121/atom8', 'http://dl-learner.org/nctrer/121/atom9']","['http://dl-learner.org/nctrer/bond2602', 'http://dl-learner.org/nctrer/bond2603', 'http://dl-learner.org/nctrer/bond2604', 'http://dl-learner.org/nctrer/bond2605', 'http://dl-learner.org/nctrer/bond2606', 'http://dl-learner.org/nctrer/bond2607', 'http://dl-learner.org/nctrer/bond2608', 'http://dl-learner.org/nctrer/bond2609', 'http://dl-learner.org/nctrer/bond2610', 'http://dl-learner.org/nctrer/bond2611', 'http://dl-learner.org/nctrer/bond2612', 'http://dl-learner.org/nctrer/bond2613', 'http://dl-learner.org/nctrer/bond2614', 'http://dl-learner.org/nctrer/bond2615', 'http://dl-learner.org/nctrer/bond2616', 'http://dl-learner.org/nctrer/bond2617', 'http://dl-learner.org/nctrer/bond2618', 'http://dl-learner.org/nctrer/bond2619', 'http://dl-learner.org/nctrer/bond2620', 'http://dl-learner.org/nctrer/bond2621', 'http://dl-learner.org/nctrer/bond2622', 'http://dl-learner.org/nctrer/bond2623', 'http://dl-learner.org/nctrer/bond2624', 'http://dl-learner.org/nctrer/bond2625', 'http://dl-learner.org/nctrer/bond2626', 'http://dl-learner.org/nctrer/bond2627', 'http://dl-learner.org/nctrer/bond2628', 'http://dl-learner.org/nctrer/bond2629']",,,,
http://dl-learner.org/nctrer/122,1,"['http://dl-learner.org/nctrer/122/atom1', 'http://dl-learner.org/nctrer/122/atom10', 'http://dl-learner.org/nctrer/122/atom11', 'http://dl-learner.org/nctrer/122/atom12', 'http://dl-learner.org/nctrer/122/atom13', 'http://dl-learner.org/nctrer/122/atom14', 'http://dl-learner.org/nctrer/122/atom15', 'http://dl-learner.org/nctrer/122/atom16', 'http://dl-learner.org/nctrer/122/atom17', 'http://dl-learner.org/nctrer/122/atom18', 'http://dl-learner.org/nctrer/122/atom2', 'http://dl-learner.org/nctrer/122/atom3', 'http://dl-learner.org/nctrer/122/atom4', 'http://dl-learner.org/nctrer/122/atom5', 'http://dl-learner.org/nctrer/122/atom6', 'http://dl-learner.org/nctrer/122/atom7', 'http://dl-learner.org/nctrer/122/atom8', 'http://dl-learner.org/nctrer/122/atom9']","['http://dl-learner.org/nctrer/bond2630', 'http://dl-learner.org/nctrer/bond2631', 'http://dl-learner.org/nctrer/bond2632', 'http://dl-learner.org/nctrer/bond2633', 'http://dl-learner.org/nctrer/bond2634', 'http://dl-learner.org/nctrer/bond2635', 'http://dl-learner.org/nctrer/bond2636', 'http://dl-learner.org/nctrer/bond2637', 'http://dl-learner.org/nctrer/bond2638', 'http://dl-learner.org/nctrer/bond2639', 'http://dl-learner.org/nctrer/bond2640', 'http://dl-learner.org/nctrer/bond2641', 'http://dl-learner.org/nctrer/bond2642', 'http://dl-learner.org/nctrer/bond2643', 'http://dl-learner.org/nctrer/bond2644', 'http://dl-learner.org/nctrer/bond2645', 'http://dl-learner.org/nctrer/bond2646', 'http://dl-learner.org/nctrer/bond2647', 'http://dl-learner.org/nctrer/bond2648', 'http://dl-learner.org/nctrer/bond2649']",,,,
http://dl-learner.org/nctrer/123,1,"['http://dl-learner.org/nctrer/123/atom1', 'http://dl-learner.org/nctrer/123/atom10', 'http://dl-learner.org/nctrer/123/atom11', 'http://dl-learner.org/nctrer/123/atom12', 'http://dl-learner.org/nctrer/123/atom13', 'http://dl-learner.org/nctrer/123/atom14', 'http://dl-learner.org/nctrer/123/atom15', 'http://dl-learner.org/nctrer/123/atom16', 'http://dl-learner.org/nctrer/123/atom17', 'http://dl-learner.org/nctrer/123/atom18', 'http://dl-learner.org/nctrer/123/atom2', 'http://dl-learner.org/nctrer/123/atom3', 'http://dl-learner.org/nctrer/123/atom4', 'http://dl-learner.org/nctrer/123/atom5', 'http://dl-learner.org/nctrer/123/atom6', 'http://dl-learner.org/nctrer/123/atom7', 'http://dl-learner.org/nctrer/123/atom8', 'http://dl-learner.org/nctrer/123/atom9']","['http://dl-learner.org/nctrer/bond2650', 'http://dl-learner.org/nctrer/bond2651', 'http://dl-learner.org/nctrer/bond2652', 'http://dl-learner.org/nctrer/bond2653', 'http://dl-learner.org/nctrer/bond2654', 'http://dl-learner.org/nctrer/bond2655', 'http://dl-learner.org/nctrer/bond2656', 'http://dl-learner.org/nctrer/bond2657', 'http://dl-learner.org/nctrer/bond2658', 'http://dl-learner.org/nctrer/bond2659', 'http://dl-learner.org/nctrer/bond2660', 'http://dl-learner.org/nctrer/bond2661', 'http://dl-learner.org/nctrer/bond2662', 'http://dl-learner.org/nctrer/bond2663', 'http://dl-learner.org/nctrer/bond2664', 'http://dl-learner.org/nctrer/bond2665', 'http://dl-learner.org/nctrer/bond2666', 'http://dl-learner.org/nctrer/bond2667', 'http://dl-learner.org/nctrer/bond2668', 'http://dl-learner.org/nctrer/bond2669']",,,,
